date,county,county_fips,samples,m50,m50_index,avg_miles_traveled,pct_change
2020-05-06,Multnomah,41051,8705,0.41700000000000004,8,0.25916718458669985,-0.92
2020-05-07,Multnomah,41051,9126,0.325,6,0.20198881292728404,-0.94
2020-05-08,Multnomah,41051,8419,0.7140000000000001,14,0.44375388440024865,-0.86
2020-05-09,Multnomah,41051,8741,0.138,2,0.0857675574891237,-0.98
2020-05-10,Multnomah,41051,8714,0.10800000000000001,2,0.06712243629583593,-0.98
2020-05-11,Multnomah,41051,8425,0.05,0,0.031075201988812928,-1.0
2020-05-12,Multnomah,41051,8875,0.092,1,0.057178371659415785,-0.99
2020-05-13,Multnomah,41051,6966,0.156,3,0.09695463020509633,-0.97
2020-05-14,Multnomah,41051,7244,0.136,2,0.08452454940957117,-0.98
2020-05-15,Multnomah,41051,12446,1.725,34,1.0720944686140461,-0.66
2020-05-16,Multnomah,41051,12236,0.44799999999999995,8,0.2784338098197638,-0.92
2020-05-17,Multnomah,41051,12654,0.198,3,0.1230577998756992,-0.97
2020-05-18,Multnomah,41051,12932,0.39799999999999996,7,0.24735860783095087,-0.93
2020-05-19,Multnomah,41051,12050,0.868,17,0.5394655065257924,-0.83
2020-05-20,Multnomah,41051,12122,1.442,28,0.8962088253573648,-0.72
2020-05-21,Multnomah,41051,12892,1.4240000000000002,28,0.8850217526413923,-0.72
2020-05-22,Multnomah,41051,13379,2.359,46,1.466128029832194,-0.54
2020-05-23,Multnomah,41051,12834,1.0,19,0.6215040397762586,-0.81
2020-03-01,Polk,41053,732,1.834,24,1.1398384089496583,-0.76
2020-03-02,Polk,41053,775,6.747000000000001,89,4.193287756370417,-0.11
2020-03-03,Polk,41053,784,7.537000000000001,100,4.684275947793661,0.0
2020-03-04,Polk,41053,788,9.12,121,5.668116842759478,0.21
2020-03-05,Polk,41053,766,7.32,97,4.5494095711622125,-0.03
2020-03-06,Polk,41053,745,9.285,123,5.770665009322561,0.23
2020-03-07,Polk,41053,763,3.803,50,2.3635798632691114,-0.5
2020-03-08,Polk,41053,775,1.662,22,1.0329397141081416,-0.78
2020-03-09,Polk,41053,793,5.417999999999999,71,3.3673088875077686,-0.29
2020-03-10,Polk,41053,747,7.192,95,4.469857054070852,-0.05
2020-03-11,Polk,41053,792,5.666,75,3.521441889372281,-0.25
2020-03-12,Polk,41053,739,3.4789999999999996,46,2.162212554381603,-0.54
2020-03-13,Polk,41053,731,4.533,60,2.8172778123057802,-0.4
2020-03-14,Polk,41053,713,1.7480000000000002,23,1.0863890615289,-0.77
2020-03-15,Polk,41053,720,0.8959999999999999,11,0.5568676196395276,-0.89
2020-03-16,Polk,41053,737,3.685,48,2.2902423865755126,-0.52
2020-03-17,Polk,41053,744,2.449,32,1.522063393412057,-0.68
2020-03-18,Polk,41053,754,2.189,29,1.36047234307023,-0.71
2020-03-19,Polk,41053,705,1.8719999999999999,24,1.163455562461156,-0.76
2020-03-20,Polk,41053,674,3.616,47,2.247358607830951,-0.53
2020-03-21,Polk,41053,593,0.7509999999999999,9,0.4667495338719701,-0.91
2020-03-22,Polk,41053,658,0.14300000000000002,1,0.08887507768800498,-0.99
2020-03-23,Polk,41053,697,0.7959999999999999,10,0.49471721566190174,-0.9
2020-03-24,Polk,41053,735,0.22899999999999998,3,0.1423244251087632,-0.97
2020-03-25,Polk,41053,688,0.838,11,0.5208203853325046,-0.89
2020-03-26,Polk,41053,731,0.28800000000000003,3,0.1789931634555625,-0.97
2020-03-27,Polk,41053,735,0.115,1,0.07147296457426974,-0.99
2020-03-28,Polk,41053,738,0.04,0,0.024860161591050343,-1.0
2020-03-29,Polk,41053,746,0.037000000000000005,0,0.022995649471721568,-1.0
2020-03-30,Polk,41053,750,0.124,1,0.07706650093225606,-0.99
2020-03-31,Polk,41053,755,0.575,7,0.35736482287134863,-0.93
2020-04-01,Polk,41053,727,0.113,1,0.07022995649471722,-0.99
2020-04-02,Polk,41053,718,0.253,3,0.15724052206339342,-0.97
2020-04-03,Polk,41053,736,0.976,12,0.6065879428216283,-0.88
2020-04-04,Polk,41053,698,0.055,0,0.03418272218769422,-1.0
2020-04-05,Polk,41053,732,0.051,0,0.031696706028589185,-1.0
2020-04-06,Polk,41053,697,0.5479999999999999,7,0.3405842137973896,-0.93
2020-04-07,Polk,41053,697,0.8059999999999999,10,0.5009322560596644,-0.9
2020-04-08,Polk,41053,707,0.9079999999999999,12,0.5643256681168427,-0.88
2020-04-09,Polk,41053,717,0.737,9,0.45804847731510256,-0.91
2020-04-10,Polk,41053,655,1.037,13,0.6444996892479801,-0.87
2020-04-11,Polk,41053,667,0.389,5,0.24176507147296458,-0.95
2020-04-12,Polk,41053,663,0.044000000000000004,0,0.027346177750155378,-1.0
2020-04-13,Polk,41053,674,1.0759999999999998,14,0.6687383467992541,-0.86
2020-04-14,Polk,41053,678,0.816,10,0.507147296457427,-0.9
2020-04-15,Polk,41053,767,0.833,11,0.5177128651336234,-0.89
2020-04-16,Polk,41053,714,1.1520000000000001,15,0.71597265382225,-0.85
2020-04-17,Polk,41053,685,1.348,17,0.8377874456183966,-0.83
2020-04-18,Polk,41053,705,0.037000000000000005,0,0.022995649471721568,-1.0
2020-04-19,Polk,41053,698,0.064,0,0.03977625854568055,-1.0
2020-04-21,Polk,41053,851,0.5429999999999999,7,0.33747669359850835,-0.93
2020-04-22,Polk,41053,872,0.588,7,0.36544437538844,-0.93
2020-04-23,Polk,41053,845,0.706,9,0.4387818520820385,-0.91
2020-04-24,Polk,41053,825,0.858,11,0.5332504661280298,-0.89
2020-04-25,Polk,41053,797,0.11,1,0.06836544437538844,-0.99
2020-04-26,Polk,41053,828,0.048,0,0.02983219390926041,-1.0
2020-04-27,Polk,41053,832,0.635,8,0.3946550652579242,-0.92
2020-04-28,Polk,41053,815,0.7829999999999999,10,0.4866376631448104,-0.9
2020-04-29,Polk,41053,790,0.6759999999999999,8,0.42013673088875075,-0.92
2020-04-30,Polk,41053,1349,1.327,17,0.824735860783095,-0.83
2020-05-01,Polk,41053,1252,2.26,29,1.404599129894344,-0.71
2020-05-02,Polk,41053,1286,0.691,9,0.42945929148539463,-0.91
2020-05-03,Polk,41053,1266,0.19,2,0.11808576755748913,-0.98
2020-05-04,Polk,41053,876,1.2690000000000001,16,0.7886886264760722,-0.84
2020-05-05,Polk,41053,917,1.614,21,1.0031075201988813,-0.79
2020-05-06,Polk,41053,916,1.6019999999999999,21,0.9956494717215661,-0.79
2020-05-07,Polk,41053,915,1.111,14,0.6904909881914233,-0.86
2020-05-08,Polk,41053,926,2.18,28,1.3548788067122437,-0.72
2020-05-09,Polk,41053,888,1.7309999999999999,22,1.0758234928527035,-0.78
2020-05-10,Polk,41053,928,0.321,4,0.199502796768179,-0.96
2020-05-11,Polk,41053,872,0.674,8,0.4188937228091983,-0.92
2020-05-12,Polk,41053,893,1.055,13,0.6556867619639527,-0.87
2020-05-13,Polk,41053,721,1.161,15,0.7215661901802362,-0.85
2020-05-14,Polk,41053,762,0.9279999999999999,12,0.5767557489123679,-0.88
2020-05-15,Polk,41053,1306,1.8659999999999999,24,1.1597265382224984,-0.76
2020-05-16,Polk,41053,1243,1.3519999999999999,17,0.8402734617775015,-0.83
2020-05-17,Polk,41053,1361,0.434,5,0.2697327532628962,-0.95
2020-05-18,Polk,41053,1337,0.7609999999999999,10,0.4729645742697327,-0.9
2020-05-19,Polk,41053,1202,1.344,17,0.8353014294592915,-0.83
2020-05-20,Polk,41053,1258,2.282,30,1.418272218769422,-0.7
2020-05-21,Polk,41053,1366,1.972,26,1.225605966438782,-0.74
2020-05-22,Polk,41053,1362,2.8480000000000003,37,1.7700435052827845,-0.63
2020-05-23,Polk,41053,1294,1.974,26,1.2268489745183344,-0.74
2020-03-01,Tillamook,41057,432,6.4479999999999995,190,4.007458048477315,0.9
2020-03-02,Tillamook,41057,342,2.6910000000000003,79,1.6724673710379119,-0.21
2020-03-03,Tillamook,41057,323,3.38,100,2.100683654443754,0.0
2020-03-04,Tillamook,41057,314,4.476,132,2.781852082038533,0.32
2020-03-05,Tillamook,41057,316,3.242,95,2.01491609695463,-0.05
2020-03-06,Tillamook,41057,313,3.489,103,2.168427594779366,0.03
2020-03-07,Tillamook,41057,393,1.111,32,0.6904909881914233,-0.68
2020-03-08,Tillamook,41057,427,6.507000000000001,192,4.044126786824115,0.92
2020-03-09,Tillamook,41057,347,3.898,115,2.422622747047856,0.15
2020-03-10,Tillamook,41057,315,4.477,132,2.78247358607831,0.32
2020-03-11,Tillamook,41057,311,3.17,93,1.9701678060907395,-0.07
2020-03-12,Tillamook,41057,321,2.4659999999999997,72,1.5326289620882534,-0.28
2020-03-13,Tillamook,41057,325,4.1160000000000005,121,2.5581106277190804,0.21
2020-03-14,Tillamook,41057,374,0.8490000000000001,25,0.5276569297700435,-0.75
2020-03-15,Tillamook,41057,369,2.156,63,1.3399627097576134,-0.37
2020-03-16,Tillamook,41057,320,3.123,92,1.9409571162212556,-0.08
2020-03-17,Tillamook,41057,343,1.212,35,0.7532628962088254,-0.65
2020-03-18,Tillamook,41057,330,2.4859999999999998,73,1.5450590428837787,-0.27
2020-03-19,Tillamook,41057,348,1.5919999999999999,47,0.9894344313238035,-0.53
2020-03-20,Tillamook,41057,365,1.6,47,0.9944064636420137,-0.53
2020-03-21,Tillamook,41057,377,0.43200000000000005,12,0.26848974518334373,-0.88
2020-03-22,Tillamook,41057,477,1.075,31,0.6681168427594779,-0.69
2020-03-23,Tillamook,41057,393,1.577,46,0.9801118707271597,-0.54
2020-03-24,Tillamook,41057,336,0.044000000000000004,1,0.027346177750155378,-0.99
2020-03-25,Tillamook,41057,327,0.192,5,0.11932877563704164,-0.95
2020-03-26,Tillamook,41057,337,0.045,1,0.027967681789931635,-0.99
2020-03-27,Tillamook,41057,337,0.037000000000000005,1,0.022995649471721568,-0.99
2020-03-28,Tillamook,41057,342,0.031,0,0.019266625233064015,-1.0
2020-03-29,Tillamook,41057,372,0.035,1,0.02175264139216905,-0.99
2020-03-30,Tillamook,41057,349,0.034,1,0.021131137352392793,-0.99
2020-03-31,Tillamook,41057,336,0.046,1,0.028589185829707892,-0.99
2020-04-01,Tillamook,41057,320,0.057,1,0.03542573026724674,-0.99
2020-04-02,Tillamook,41057,334,0.05,1,0.031075201988812928,-0.99
2020-04-03,Tillamook,41057,334,0.536,15,0.3331261653200746,-0.85
2020-04-04,Tillamook,41057,344,0.034,1,0.021131137352392793,-0.99
2020-04-05,Tillamook,41057,382,0.039,1,0.024238657551274082,-0.99
2020-04-06,Tillamook,41057,326,0.073,2,0.04536979490366687,-0.98
2020-04-07,Tillamook,41057,327,0.081,2,0.050341827221876946,-0.98
2020-04-08,Tillamook,41057,337,0.105,3,0.06525792417650715,-0.97
2020-04-09,Tillamook,41057,331,0.064,1,0.03977625854568055,-0.99
2020-04-10,Tillamook,41057,319,0.239,7,0.14853946550652578,-0.93
2020-04-11,Tillamook,41057,338,0.055,1,0.03418272218769422,-0.99
2020-04-12,Tillamook,41057,328,0.042,1,0.02610316967060286,-0.99
2020-04-13,Tillamook,41057,330,0.064,1,0.03977625854568055,-0.99
2020-04-14,Tillamook,41057,337,0.092,2,0.057178371659415785,-0.98
2020-04-15,Tillamook,41057,361,0.059000000000000004,1,0.036668738346799255,-0.99
2020-04-16,Tillamook,41057,363,0.22399999999999998,6,0.1392169049098819,-0.94
2020-04-17,Tillamook,41057,346,0.336,9,0.20882535736482288,-0.91
2020-04-18,Tillamook,41057,369,0.038,1,0.023617153511497825,-0.99
2020-04-19,Tillamook,41057,346,0.032,0,0.019888129272840276,-1.0
2020-04-21,Tillamook,41057,427,0.069,2,0.04288377874456185,-0.98
2020-04-22,Tillamook,41057,415,0.075,2,0.04661280298321939,-0.98
2020-04-23,Tillamook,41057,403,0.07,2,0.0435052827843381,-0.98
2020-04-24,Tillamook,41057,432,0.07400000000000001,2,0.045991298943443136,-0.98
2020-04-25,Tillamook,41057,417,0.047,1,0.029210689869484153,-0.99
2020-04-26,Tillamook,41057,421,0.091,2,0.056556867619639524,-0.98
2020-04-27,Tillamook,41057,430,0.046,1,0.028589185829707892,-0.99
2020-04-28,Tillamook,41057,418,0.08199999999999999,2,0.05096333126165319,-0.98
2020-04-29,Tillamook,41057,369,0.067,1,0.041640770665009326,-0.99
2020-04-30,Tillamook,41057,651,1.24,36,0.7706650093225605,-0.64
2020-05-01,Tillamook,41057,608,1.692,50,1.0515848353014294,-0.5
2020-05-02,Tillamook,41057,645,0.045,1,0.027967681789931635,-0.99
2020-05-03,Tillamook,41057,645,0.8190000000000001,24,0.5090118085767558,-0.76
2020-05-04,Tillamook,41057,439,0.929,27,0.5773772529521443,-0.73
2020-05-05,Tillamook,41057,415,0.541,16,0.3362336855189559,-0.84
2020-05-06,Tillamook,41057,414,1.244,36,0.7731510254816656,-0.64
2020-05-07,Tillamook,41057,441,0.997,29,0.6196395276569298,-0.71
2020-05-08,Tillamook,41057,444,1.547,45,0.9614667495338719,-0.55
2020-05-09,Tillamook,41057,477,0.67,19,0.41640770665009325,-0.81
2020-05-10,Tillamook,41057,477,0.619,18,0.38471100062150404,-0.82
2020-05-11,Tillamook,41057,443,0.319,9,0.19825978868862648,-0.91
2020-05-12,Tillamook,41057,417,0.193,5,0.1199502796768179,-0.95
2020-05-13,Tillamook,41057,350,0.172,5,0.10689869484151646,-0.95
2020-05-14,Tillamook,41057,346,0.068,2,0.042262274704785587,-0.98
2020-05-15,Tillamook,41057,645,1.507,44,0.9366065879428216,-0.56
2020-05-16,Tillamook,41057,677,0.8109999999999999,23,0.5040397762585457,-0.77
2020-05-17,Tillamook,41057,700,0.23399999999999999,6,0.1454319453076445,-0.94
2020-05-18,Tillamook,41057,668,0.907,26,0.5637041640770665,-0.74
2020-05-19,Tillamook,41057,591,1.169,34,0.7265382224984462,-0.66
2020-05-20,Tillamook,41057,636,2.128,62,1.3225605966438783,-0.38
2020-05-21,Tillamook,41057,649,1.476,43,0.9173399627097576,-0.57
2020-05-22,Tillamook,41057,715,1.733,51,1.0770665009322562,-0.49
2020-05-23,Tillamook,41057,861,1.749,51,1.0870105655686764,-0.49
2020-03-01,Umatilla,41059,1091,2.128,69,1.3225605966438783,-0.31
2020-03-02,Umatilla,41059,1202,2.867,93,1.7818520820385333,-0.07
2020-03-03,Umatilla,41059,1165,3.056,100,1.899316345556246,0.0
2020-03-04,Umatilla,41059,1241,2.878,94,1.7886886264760722,-0.06
2020-03-05,Umatilla,41059,1135,3.8360000000000003,125,2.384089496581728,0.25
2020-03-06,Umatilla,41059,1153,3.627,118,2.2541951522684895,0.18
2020-03-07,Umatilla,41059,1136,2.9739999999999998,97,1.8483530142945928,-0.03
2020-03-08,Umatilla,41059,1112,2.31,75,1.4356743318831573,-0.25
2020-03-09,Umatilla,41059,1175,3.425,112,2.1286513362336854,0.12
2020-03-10,Umatilla,41059,1186,3.2739999999999996,107,2.0348042262274704,0.07
2020-03-11,Umatilla,41059,1178,3.21,105,1.99502796768179,0.05
2020-03-12,Umatilla,41059,1116,3.627,118,2.2541951522684895,0.18
2020-03-13,Umatilla,41059,1108,3.7569999999999997,122,2.334990677439403,0.22
2020-03-14,Umatilla,41059,1075,2.137,69,1.3281541330018645,-0.31
2020-03-15,Umatilla,41059,1014,1.258,41,0.7818520820385333,-0.59
2020-03-16,Umatilla,41059,1063,2.8289999999999997,92,1.7582349285270353,-0.08
2020-03-17,Umatilla,41059,1099,3.2039999999999997,104,1.9912989434431323,0.04
2020-03-18,Umatilla,41059,1095,2.129,69,1.3231821006836544,-0.31
2020-03-19,Umatilla,41059,1083,2.698,88,1.6768178993163456,-0.12
2020-03-20,Umatilla,41059,1034,2.969,97,1.8452454940957115,-0.03
2020-03-21,Umatilla,41059,929,1.74,56,1.08141702921069,-0.44
2020-03-22,Umatilla,41059,997,1.1,35,0.6836544437538845,-0.65
2020-03-23,Umatilla,41059,1084,2.238,73,1.3909260410192665,-0.27
2020-03-24,Umatilla,41059,1143,1.896,62,1.1783716594157863,-0.38
2020-03-25,Umatilla,41059,1086,1.788,58,1.1112492231199502,-0.42
2020-03-26,Umatilla,41059,1133,1.736,56,1.0789310130515848,-0.44
2020-03-27,Umatilla,41059,1151,1.905,62,1.1839651957737725,-0.38
2020-03-28,Umatilla,41059,1126,0.622,20,0.3865755127408328,-0.8
2020-03-29,Umatilla,41059,1170,0.122,3,0.07582349285270354,-0.97
2020-03-30,Umatilla,41059,1196,1.3880000000000001,45,0.862647607209447,-0.55
2020-03-31,Umatilla,41059,1214,1.801,58,1.1193287756370416,-0.42
2020-04-01,Umatilla,41059,1188,1.689,55,1.0497203231821006,-0.45
2020-04-02,Umatilla,41059,1160,1.882,61,1.1696706028589186,-0.39
2020-04-03,Umatilla,41059,1102,2.215,72,1.3766314481044126,-0.28
2020-04-04,Umatilla,41059,1081,0.675,22,0.4195152268489746,-0.78
2020-04-05,Umatilla,41059,1101,0.08800000000000001,2,0.054692355500310756,-0.98
2020-04-06,Umatilla,41059,1115,1.7590000000000001,57,1.093225605966439,-0.43
2020-04-07,Umatilla,41059,1155,1.699,55,1.0559353635798634,-0.45
2020-04-08,Umatilla,41059,1108,2.064,67,1.2827843380981976,-0.33
2020-04-09,Umatilla,41059,1142,2.013,65,1.2510876320696085,-0.35
2020-04-10,Umatilla,41059,1056,2.2640000000000002,74,1.4070851460534495,-0.26
2020-04-11,Umatilla,41059,1036,0.831,27,0.5164698570540708,-0.73
2020-04-12,Umatilla,41059,1028,0.124,4,0.07706650093225606,-0.96
2020-04-13,Umatilla,41059,1051,1.71,55,1.062771908017402,-0.45
2020-04-14,Umatilla,41059,1132,2.043,66,1.2697327532628964,-0.34
2020-04-15,Umatilla,41059,1157,1.757,57,1.0919825978868862,-0.43
2020-04-16,Umatilla,41059,1123,2.1109999999999998,69,1.3119950279676817,-0.31
2020-04-17,Umatilla,41059,1077,2.484,81,1.5438160348042262,-0.19
2020-04-18,Umatilla,41059,1062,1.024,33,0.6364201367308888,-0.67
2020-04-19,Umatilla,41059,1005,0.489,16,0.30391547545059044,-0.84
2020-04-21,Umatilla,41059,1449,2.309,75,1.4350528278433812,-0.25
2020-04-22,Umatilla,41059,1419,2.114,69,1.3138595400870106,-0.31
2020-04-23,Umatilla,41059,1413,2.477,81,1.5394655065257923,-0.19
2020-04-24,Umatilla,41059,1374,2.41,78,1.4978247358607832,-0.22
2020-04-25,Umatilla,41059,1302,1.275,41,0.7924176507147296,-0.59
2020-04-26,Umatilla,41059,1253,0.466,15,0.2896208825357365,-0.85
2020-04-27,Umatilla,41059,1287,1.9809999999999999,64,1.2311995027967682,-0.36
2020-04-28,Umatilla,41059,1371,2.148,70,1.3349906774394034,-0.3
2020-04-29,Umatilla,41059,1380,2.092,68,1.300186451211933,-0.32
2020-04-30,Umatilla,41059,1985,2.7430000000000003,89,1.7047855811062773,-0.11
2020-05-01,Umatilla,41059,1814,3.346,109,2.0795525170913614,0.09
2020-05-02,Umatilla,41059,1942,1.956,64,1.2156619018023618,-0.36
2020-05-03,Umatilla,41059,1861,1.696,55,1.0540708514605344,-0.45
2020-05-04,Umatilla,41059,1337,2.72,89,1.6904909881914234,-0.11
2020-05-05,Umatilla,41059,1432,2.736,89,1.7004350528278436,-0.11
2020-05-06,Umatilla,41059,1383,2.543,83,1.5804847731510256,-0.17
2020-05-07,Umatilla,41059,1405,2.7939999999999996,91,1.7364822871348662,-0.09
2020-05-08,Umatilla,41059,1420,3.5389999999999997,115,2.199502796768179,0.15
2020-05-09,Umatilla,41059,1333,2.0780000000000003,67,1.2914853946550655,-0.33
2020-05-10,Umatilla,41059,1305,1.315,43,0.81727781230578,-0.57
2020-05-11,Umatilla,41059,1342,2.354,77,1.4630205096333126,-0.23
2020-05-12,Umatilla,41059,1446,2.181,71,1.3555003107520198,-0.29
2020-05-13,Umatilla,41059,1148,2.617,85,1.6264760720944687,-0.15
2020-05-14,Umatilla,41059,1139,2.6319999999999997,86,1.6357986326911123,-0.14
2020-05-15,Umatilla,41059,1985,3.258,106,2.02486016159105,0.06
2020-05-16,Umatilla,41059,2044,2.7289999999999996,89,1.6960845245494094,-0.11
2020-05-17,Umatilla,41059,2082,1.392,45,0.8651336233685518,-0.55
2020-05-18,Umatilla,41059,1996,2.492,81,1.5487880671224363,-0.19
2020-05-19,Umatilla,41059,1979,2.81,91,1.7464263517712866,-0.09
2020-05-20,Umatilla,41059,2072,3.052,99,1.8968303293971411,-0.01
2020-05-21,Umatilla,41059,2166,3.795,124,2.358607830950901,0.24
2020-05-22,Umatilla,41059,2182,5.3420000000000005,174,3.3200745804847736,0.74
2020-05-23,Umatilla,41059,2024,3.122,102,1.9403356121814792,0.02
2020-03-01,Union,41061,313,0.7509999999999999,35,0.4667495338719701,-0.65
2020-03-02,Union,41061,339,1.896,89,1.1783716594157863,-0.11
2020-03-03,Union,41061,352,2.07,97,1.2865133623368552,-0.03
2020-03-04,Union,41061,365,2.129,100,1.3231821006836544,0.0
2020-03-05,Union,41061,374,2.295,107,1.4263517712865132,0.07
2020-03-06,Union,41061,347,2.702,126,1.6793039154754505,0.26
2020-03-07,Union,41061,337,2.077,97,1.290863890615289,-0.03
2020-03-08,Union,41061,356,1.235,58,0.7675574891236794,-0.42
2020-03-09,Union,41061,385,2.095,98,1.3020509633312618,-0.02
2020-03-10,Union,41061,372,2.093,98,1.3008079552517091,-0.02
2020-03-11,Union,41061,383,2.291,107,1.4238657551274083,0.07
2020-03-12,Union,41061,340,2.206,103,1.3710379117464264,0.03
2020-03-13,Union,41061,352,2.653,124,1.648850217526414,0.24
2020-03-14,Union,41061,333,1.178,55,0.7321317588564326,-0.45
2020-03-15,Union,41061,311,0.513,24,0.31883157240522064,-0.76
2020-03-16,Union,41061,308,1.55,72,0.9633312616532008,-0.28
2020-03-17,Union,41061,349,2.125,99,1.3206960845245495,-0.01
2020-03-18,Union,41061,344,2.158,101,1.341205717837166,0.01
2020-03-19,Union,41061,345,2.0140000000000002,94,1.2517091361093848,-0.06
2020-03-20,Union,41061,310,2.225,104,1.3828464885021754,0.04
2020-03-21,Union,41061,295,1.151,54,0.7153511497824736,-0.46
2020-03-22,Union,41061,309,1.114,52,0.6923555003107521,-0.48
2020-03-23,Union,41061,323,2.086,97,1.2964574269732752,-0.03
2020-03-24,Union,41061,338,1.304,61,0.8104412678682412,-0.39
2020-03-25,Union,41061,337,1.446,67,0.8986948415164698,-0.33
2020-03-26,Union,41061,351,1.982,93,1.2318210068365445,-0.07
2020-03-27,Union,41061,358,1.5919999999999999,74,0.9894344313238035,-0.26
2020-03-28,Union,41061,349,0.956,44,0.5941578620261031,-0.56
2020-03-29,Union,41061,364,0.043,2,0.026724673710379114,-0.98
2020-03-30,Union,41061,344,0.759,35,0.47172156619018024,-0.65
2020-03-31,Union,41061,368,1.525,71,0.9477936606587942,-0.29
2020-04-01,Union,41061,372,1.2690000000000001,59,0.7886886264760722,-0.41
2020-04-02,Union,41061,362,0.888,41,0.5518955873213176,-0.59
2020-04-03,Union,41061,358,1.689,79,1.0497203231821006,-0.21
2020-04-04,Union,41061,335,0.136,6,0.08452454940957117,-0.94
2020-04-05,Union,41061,346,0.052000000000000005,2,0.032318210068365445,-0.98
2020-04-06,Union,41061,335,1.247,58,0.7750155376009945,-0.42
2020-04-07,Union,41061,352,1.63,76,1.0130515848353014,-0.24
2020-04-08,Union,41061,348,1.412,66,0.877563704164077,-0.34
2020-04-09,Union,41061,338,1.486,69,0.9235550031075201,-0.31
2020-04-10,Union,41061,322,1.6119999999999999,75,1.0018645121193288,-0.25
2020-04-11,Union,41061,334,0.78,36,0.4847731510254817,-0.64
2020-04-12,Union,41061,311,0.092,4,0.057178371659415785,-0.96
2020-04-13,Union,41061,318,1.226,57,0.761963952765693,-0.43
2020-04-14,Union,41061,339,1.358,63,0.8440024860161591,-0.37
2020-04-15,Union,41061,352,1.6869999999999998,79,1.0484773151025482,-0.21
2020-04-16,Union,41061,322,1.766,82,1.0975761342448727,-0.18
2020-04-17,Union,41061,335,2.147,100,1.334369173399627,0.0
2020-04-18,Union,41061,322,1.128,52,0.7010565568676196,-0.48
2020-04-19,Union,41061,294,0.988,46,0.6140459912989434,-0.54
2020-04-21,Union,41061,439,1.5630000000000002,73,0.9714108141702922,-0.27
2020-04-22,Union,41061,443,1.432,67,0.8899937849596022,-0.33
2020-04-23,Union,41061,440,1.6680000000000001,78,1.0366687383467994,-0.22
2020-04-24,Union,41061,414,2.022,94,1.2566811684275947,-0.06
2020-04-25,Union,41061,401,0.48700000000000004,22,0.3026724673710379,-0.78
2020-04-26,Union,41061,421,0.344,16,0.2137973896830329,-0.84
2020-04-27,Union,41061,408,1.042,48,0.6476072094468615,-0.52
2020-04-28,Union,41061,417,1.7369999999999999,81,1.0795525170913611,-0.19
2020-04-29,Union,41061,411,1.037,48,0.6444996892479801,-0.52
2020-04-30,Union,41061,635,1.7009999999999998,79,1.0571783716594156,-0.21
2020-05-01,Union,41061,611,2.897,136,1.800497203231821,0.36
2020-05-02,Union,41061,679,1.548,72,0.9620882535736482,-0.28
2020-05-03,Union,41061,654,0.7979999999999999,37,0.49596022374145426,-0.63
2020-05-04,Union,41061,436,2.1,98,1.305158483530143,-0.02
2020-05-05,Union,41061,472,2.316,108,1.4394033561218147,0.08
2020-05-06,Union,41061,467,1.9969999999999999,93,1.2411435674331883,-0.07
2020-05-07,Union,41061,437,2.213,103,1.3753884400248602,0.03
2020-05-08,Union,41061,463,2.305,108,1.432566811684276,0.08
2020-05-09,Union,41061,471,2.366,111,1.4704785581106279,0.11
2020-05-10,Union,41061,430,1.5859999999999999,74,0.985705407085146,-0.26
2020-05-11,Union,41061,423,0.9940000000000001,46,0.6177750155376011,-0.54
2020-05-12,Union,41061,477,1.7269999999999999,81,1.0733374766935984,-0.19
2020-05-13,Union,41061,357,1.692,79,1.0515848353014294,-0.21
2020-05-14,Union,41061,370,1.7480000000000002,82,1.0863890615289,-0.18
2020-05-15,Union,41061,701,2.804,131,1.742697327532629,0.31
2020-05-16,Union,41061,708,2.42,113,1.5040397762585456,0.13
2020-05-17,Union,41061,672,0.956,44,0.5941578620261031,-0.56
2020-05-18,Union,41061,659,1.925,90,1.1963952765692978,-0.1
2020-05-19,Union,41061,653,1.976,92,1.2280919825978869,-0.08
2020-05-20,Union,41061,637,2.076,97,1.2902423865755128,-0.03
2020-05-21,Union,41061,692,2.46,115,1.528899937849596,0.15
2020-05-22,Union,41061,692,2.795,131,1.7371037911746425,0.31
2020-05-23,Union,41061,706,2.499,117,1.5531385954008703,0.17
2020-03-01,Wasco,41065,297,1.735,61,1.0783095090118087,-0.39
2020-03-02,Wasco,41065,298,2.821,100,1.7532628962088255,0.0
2020-03-03,Wasco,41065,319,2.593,91,1.6115599751398384,-0.09
2020-03-04,Wasco,41065,325,2.6919999999999997,95,1.6730888750776878,-0.05
2020-03-05,Wasco,41065,302,2.946,104,1.8309509011808578,0.04
2020-03-06,Wasco,41065,287,3.758,133,2.3356121814791795,0.33
2020-03-07,Wasco,41065,299,1.88,66,1.168427594779366,-0.34
2020-03-08,Wasco,41065,297,1.475,52,0.9167184586699815,-0.48
2020-03-09,Wasco,41065,299,3.0239999999999996,107,1.8794282162834055,0.07
2020-03-10,Wasco,41065,322,3.173,112,1.9720323182100683,0.12
2020-03-11,Wasco,41065,302,2.596,92,1.6134244872591672,-0.08
2020-03-12,Wasco,41065,304,3.0210000000000004,107,1.8775637041640774,0.07
2020-03-13,Wasco,41065,285,3.279,116,2.0379117464263516,0.16
2020-03-14,Wasco,41065,291,0.625,22,0.3884400248601616,-0.78
2020-03-15,Wasco,41065,259,0.308,10,0.19142324425108764,-0.9
2020-03-16,Wasco,41065,280,2.614,92,1.6246115599751398,-0.08
